Date,Close
1/30/2020,265.89
1/31/2020,265.28
2/3/2020,266.43
2/4/2020,273.37
2/5/2020,287.33
2/6/2020,282.33
2/7/2020,276.48
2/10/2020,276.55
2/11/2020,279.91
2/12/2020,296
2/13/2020,298.87
2/14/2020,297.82
2/18/2020,302.45
2/19/2020,304.06
2/20/2020,293.94
2/21/2020,294.71
2/24/2020,277.5
2/25/2020,267.4
2/26/2020,268.15
2/27/2020,257.86
2/28/2020,257.09
3/2/2020,271.27
3/3/2020,256.38
3/4/2020,296.42
3/5/2020,287.16
3/6/2020,282.19
3/9/2020,269.82
3/10/2020,286.05
3/11/2020,281.69
3/12/2020,256.21
3/13/2020,270.34
3/16/2020,224.04
3/17/2020,238.32
3/18/2020,206.96
3/19/2020,200.87
3/20/2020,191.59
3/23/2020,174.68
3/24/2020,196.84
3/25/2020,216.37
3/26/2020,235.67
3/27/2020,222.96
3/30/2020,230.58
3/31/2020,227.04
4/1/2020,214.3
4/2/2020,211.39
4/3/2020,203.3
4/6/2020,225.72
4/7/2020,224.05
4/8/2020,247.02
4/9/2020,242.46
4/13/2020,240.53
4/14/2020,252.01
4/15/2020,250.47
4/16/2020,271.84
4/17/2020,267.82
4/20/2020,263.2
4/21/2020,249.37
4/22/2020,262.96
4/23/2020,261.55
4/24/2020,264.12
4/27/2020,270.06
4/28/2020,268.22
4/29/2020,280.61
4/30/2020,280.73
5/1/2020,269.57
5/4/2020,271
5/5/2020,275.07
5/6/2020,270.62
5/7/2020,265.73
5/8/2020,274.33
5/11/2020,272.37
5/12/2020,272.96
5/13/2020,267.8
5/14/2020,273.28
5/15/2020,278.09
5/18/2020,279.96
5/19/2020,281.1
5/20/2020,280
5/21/2020,278.68
5/22/2020,277.11
5/26/2020,283.42
5/27/2020,287.25
5/28/2020,291.37
5/29/2020,294.11
6/1/2020,290.03
6/2/2020,294.2
6/3/2020,289.27
6/4/2020,282.09
6/5/2020,287.89
6/8/2020,300.59
6/9/2020,291.01
6/10/2020,288.54
6/11/2020,264.54
6/12/2020,265.74
6/15/2020,262.33
6/16/2020,267.43
6/17/2020,265.72
6/18/2020,265.53
6/19/2020,266.43
6/22/2020,265.21
6/23/2020,268.99
6/24/2020,257.31
6/25/2020,261
6/26/2020,255.65
6/29/2020,259.27
6/30/2020,262.98
7/1/2020,268.68
7/2/2020,267
7/6/2020,269
7/7/2020,264.89
7/8/2020,262.54
7/9/2020,255
7/10/2020,255
7/13/2020,257.58
7/14/2020,263.47
7/15/2020,267.28
7/16/2020,264.09
7/17/2020,266.37
7/20/2020,259
7/21/2020,265.71
7/22/2020,268.09
7/23/2020,269.93
7/24/2020,270.49
7/27/2020,263.99
7/28/2020,265.23
7/29/2020,281.56
7/30/2020,277.19
7/31/2020,273.8
8/3/2020,270.75
8/4/2020,270.89
8/5/2020,275.65
8/6/2020,271.48
8/7/2020,276.66
8/10/2020,278.85
8/11/2020,280.33
8/12/2020,283.18
8/13/2020,282.33
8/14/2020,283.23
8/17/2020,283.11
8/18/2020,282.45
8/19/2020,283.4
8/20/2020,281.75
8/21/2020,284.63
8/24/2020,279.16
8/25/2020,276.47
8/26/2020,270.21
8/27/2020,274.59
8/28/2020,277.28
8/31/2020,281.52
9/1/2020,273.08
9/2/2020,279.97
9/3/2020,277
9/4/2020,276.22
9/8/2020,267.21
9/9/2020,267.42
9/10/2020,260.84
9/11/2020,258.03
9/14/2020,265.6
9/15/2020,260.15
9/16/2020,263.62
9/17/2020,263
9/18/2020,264.19
9/21/2020,257.71
9/22/2020,247.44
9/23/2020,245.73
9/24/2020,248.78
9/25/2020,255.25
9/28/2020,257.06
9/29/2020,259.79
9/30/2020,268.59
