Date,Close
1/29/2020,282.9
1/30/2020,280.98
1/31/2020,272.45
2/3/2020,274.02
2/4/2020,280.84
2/5/2020,295.73
2/6/2020,292.46
2/7/2020,289.22
2/10/2020,287.03
2/11/2020,290.79
2/12/2020,303.48
2/13/2020,302.2
2/14/2020,298.78
2/18/2020,302.14
2/19/2020,305.31
2/20/2020,302.13
2/21/2020,301.43
2/24/2020,277.79
2/25/2020,263.39
2/26/2020,263
2/27/2020,253.92
2/28/2020,254.96
3/2/2020,273.11
3/3/2020,261.4
3/4/2020,289.42
3/5/2020,282.96
3/6/2020,283.87
3/9/2020,273.44
3/10/2020,280
3/11/2020,277.78
3/12/2020,250.41
3/13/2020,272.04
3/16/2020,225.04
3/17/2020,244.22
3/18/2020,217.06
3/19/2020,219.8
3/20/2020,206.59
3/23/2020,194.86
3/24/2020,219.8
3/25/2020,234.49
3/26/2020,255.39
3/27/2020,242.45
3/30/2020,251.28
3/31/2020,249.38
4/1/2020,237.32
4/2/2020,240.44
4/3/2020,229.49
4/6/2020,248.34
4/7/2020,248.04
4/8/2020,267.83
4/9/2020,264.13
4/13/2020,263.51
4/14/2020,270.5
4/15/2020,281.68
4/16/2020,298.43
4/17/2020,290.56
4/20/2020,282.14
4/21/2020,274.19
4/22/2020,277.02
4/23/2020,285.33
4/24/2020,291.29
4/27/2020,293.98
4/28/2020,288.36
4/29/2020,287.65
4/30/2020,292.47
5/1/2020,284.51
5/4/2020,287.54
5/5/2020,293.04
5/6/2020,288.77
5/7/2020,285
5/8/2020,287
5/11/2020,288.69
5/12/2020,287.7
5/13/2020,278
5/14/2020,290.61
5/15/2020,290.96
5/18/2020,293.36
5/19/2020,289.05
5/20/2020,287.99
5/21/2020,286.91
5/22/2020,289.94
5/26/2020,294.89
5/27/2020,303.77
5/28/2020,303.97
5/29/2020,304.85
6/1/2020,305.93
6/2/2020,306.31
6/3/2020,305.35
6/4/2020,298.08
6/5/2020,311.85
6/8/2020,309.48
6/9/2020,309.21
6/10/2020,305.75
6/11/2020,283.73
6/12/2020,285.15
6/15/2020,286.28
6/16/2020,293
6/17/2020,292.6
6/18/2020,291.48
6/19/2020,291.24
6/22/2020,292.67
6/23/2020,297.6
6/24/2020,289.18
6/25/2020,296.22
6/26/2020,286.88
6/29/2020,289.76
6/30/2020,294.95
7/1/2020,297.73
7/2/2020,298.26
7/6/2020,302.81
7/7/2020,296.65
7/8/2020,298.36
7/9/2020,291.16
7/10/2020,291.23
7/13/2020,299.71
7/14/2020,308.52
7/15/2020,304.07
7/16/2020,307.15
7/17/2020,306.53
7/20/2020,303.46
7/21/2020,305.11
7/22/2020,306.71
7/23/2020,302.97
7/24/2020,300.79
7/27/2020,298.6
7/28/2020,299.93
7/29/2020,306.68
7/30/2020,305.23
7/31/2020,302.78
8/3/2020,303.61
8/4/2020,304.5
8/5/2020,312.47
8/6/2020,314.06
8/7/2020,317.03
8/10/2020,319.1
8/11/2020,315.55
8/12/2020,322.27
8/13/2020,321.52
8/14/2020,323.7
8/17/2020,320.51
8/18/2020,316.81
8/19/2020,315.4
8/20/2020,313.33
8/21/2020,314.14
8/24/2020,308.84
8/25/2020,312.22
8/26/2020,308.82
8/27/2020,311.67
8/28/2020,314.37
8/31/2020,312.55
9/1/2020,312.83
9/2/2020,320.24
9/3/2020,316.23
9/4/2020,312
9/8/2020,307.25
9/9/2020,312.02
9/10/2020,304.6
9/11/2020,301.48
9/14/2020,308.57
9/15/2020,307.23
9/16/2020,306.52
9/17/2020,304.98
9/18/2020,308.02
9/21/2020,299.19
9/22/2020,294.26
9/23/2020,292.14
9/24/2020,292.66
9/25/2020,302.5
9/28/2020,303.23
9/29/2020,304.15
9/30/2020,311.77
